Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Right_Row ID,Right_Order Date,Right_Ship Date,Right_Ship Mode,Right_Customer ID,Right_Customer Name,Right_Segment,Right_Country,Right_City,Right_State2,Right_Postal Code,Right_Region,Right_Product ID,Right_Category,Right_Sub-Category,Right_Product Name,Right_Sales,Right_Quantity,Right_Discount,Right_Profit,State
5721,CA-2016-138674,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,97477,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289,5721,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289,OR
5722,CA-2016-138674,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,97477,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2,4.55879999999999,5721,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289,OR
5723,CA-2016-138674,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994,5721,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289,OR
5721,CA-2016-138674,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,97477,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289,5722,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2,4.55879999999999,OR
5722,CA-2016-138674,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,97477,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2,4.55879999999999,5722,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2,4.55879999999999,OR
5723,CA-2016-138674,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994,5722,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2,4.55879999999999,OR
5721,CA-2016-138674,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,97477,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289,5723,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994,OR
5722,CA-2016-138674,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,97477,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2,4.55879999999999,5723,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994,OR
5723,CA-2016-138674,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994,5723,2016-11-14 00:00:00,2016-11-17 00:00:00,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994,OR
8081,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,8081,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,OR
8082,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,8081,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,OR
8083,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,8081,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,OR
8084,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,8081,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,OR
8085,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,8081,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,OR
8081,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,8082,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,OR
8082,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,8082,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,OR
8083,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,8082,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,OR
8084,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,8082,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,OR
8085,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,8082,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,OR
8081,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,8083,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,OR
8082,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,8083,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,OR
8083,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,8083,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,OR
8084,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,8083,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,OR
8085,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,8083,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,OR
8081,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,8084,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,OR
8082,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,8084,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,OR
8083,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,8084,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,OR
8084,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,8084,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,OR
8085,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,8084,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,OR
8081,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,8085,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,OR
8082,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,8085,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,OR
8083,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,8085,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,OR
8084,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,8085,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,OR
8085,CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,8085,2016-10-26 00:00:00,2016-11-01 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,OR
9489,CA-2016-156566,2016-10-01 00:00:00,2016-10-04 00:00:00,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12,9489,2016-10-01 00:00:00,2016-10-04 00:00:00,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12,OR
8780,CA-2016-165813,2016-03-20 00:00:00,2016-03-22 00:00:00,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,97301,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,29.304,3,0.2,2.5641,8780,2016-03-20 00:00:00,2016-03-22 00:00:00,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,29.304,3,0.2,2.5641,OR
7768,CA-2016-169299,2016-08-24 00:00:00,2016-08-26 00:00:00,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,97206,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152,7768,2016-08-24 00:00:00,2016-08-26 00:00:00,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,97206,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152,OR
1894,CA-2017-100083,2017-11-24 00:00:00,2017-11-29 00:00:00,Standard Class,CD-11980,Carol Darley,Consumer,United States,Medford,97504,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1,0.2,7.745,1894,2017-11-24 00:00:00,2017-11-29 00:00:00,Standard Class,CD-11980,Carol Darley,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1,0.2,7.745,OR
9332,CA-2017-108056,2017-09-29 00:00:00,2017-10-03 00:00:00,Standard Class,ES-14080,Erin Smith,Corporate,United States,Springfield,97477,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.1800000000001,9332,2017-09-29 00:00:00,2017-10-03 00:00:00,Standard Class,ES-14080,Erin Smith,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.1800000000001,OR
4900,CA-2017-130484,2017-08-22 00:00:00,2017-08-27 00:00:00,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,97030,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,8,0.7,-18.4464,4900,2017-08-22 00:00:00,2017-08-27 00:00:00,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,8,0.7,-18.4464,OR
4081,CA-2017-140417,2017-09-25 00:00:00,2017-09-29 00:00:00,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,97224,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,0.2,22.518,4081,2017-09-25 00:00:00,2017-09-29 00:00:00,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,0.2,22.518,OR
4082,CA-2017-140417,2017-09-25 00:00:00,2017-09-29 00:00:00,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,97224,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,0.7,-3.5154,4081,2017-09-25 00:00:00,2017-09-29 00:00:00,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,0.2,22.518,OR
4081,CA-2017-140417,2017-09-25 00:00:00,2017-09-29 00:00:00,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,97224,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,0.2,22.518,4082,2017-09-25 00:00:00,2017-09-29 00:00:00,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,0.7,-3.5154,OR
4082,CA-2017-140417,2017-09-25 00:00:00,2017-09-29 00:00:00,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,97224,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,0.7,-3.5154,4082,2017-09-25 00:00:00,2017-09-29 00:00:00,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,0.7,-3.5154,OR
6185,CA-2017-143609,2017-12-11 00:00:00,2017-12-13 00:00:00,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland,97206,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5,0.2,25.245,6185,2017-12-11 00:00:00,2017-12-13 00:00:00,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,97206,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5,0.2,25.245,OR
5655,CA-2017-145261,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16,5655,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16,OR
5656,CA-2017-145261,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,97301,West,OFF-AR-10004078,Office Supplies,Art,Newell 312,18.688,4,0.2,2.336,5655,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16,OR
5657,CA-2017-145261,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,97301,West,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.648,2,0.2,3.7856,5655,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16,OR
5658,CA-2017-145261,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,97301,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.776,3,0.2,-8.4582,5655,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16,OR
5659,CA-2017-145261,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,97301,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5,0.5,-264.215,5655,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16,OR
5660,CA-2017-145261,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,97301,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.936,4,0.2,5.1792,5655,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16,OR
5661,CA-2017-145261,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,97301,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28.68,3,0.2,-7.17,5655,2017-12-18 00:00:00,2017-12-21 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16,OR
